Feature1,Feature2,Label
9.89787460623322,3.707534500208766,2
10.434462432348264,-8.042549559057319,1
7.963442454768449,5.23903389701756,2
0.331870978783094,-8.46875224800096,0
8.385786878927775,-7.036626630326971,1
7.304142365947874,-8.221605798363102,1
9.97341990130538,4.0173522498587815,2
1.1305479603311674,-8.650149171143752,0
10.907933107050209,-6.1101969040515876,1
2.2419483119945447,-9.434833723585013,0
-0.8128562072130144,7.43139578337261,3
9.002729568454447,-7.0635534569120155,1
10.50379915576699,3.9317013379886956,2
9.441307137399846,-7.562960821114368,1
0.3662229312585581,7.541405615162671,3
1.444471239811494,-8.596001360288712,0
10.31259296434404,3.450928254639697,2
-2.670716266862207,8.016153469276064,3
8.157047834507324,-7.130096582657852,1
0.36329087404535665,-8.393074573519966,0
11.26613012964508,3.7330374198283662,2
0.43031185900820557,-8.705415106865022,0
-0.285597696574864,7.826997089491884,3
-0.8817573308237643,-8.972744390567444,0
9.870559601128514,4.607456455725753,2
7.977368285500868,-9.237904199621221,1
2.1393440688645944,-9.349834705273997,0
8.965794095765125,-7.0085716183126205,1
8.441211160035643,-8.395202623970729,1
-0.24219994500529374,7.983201529386906,3
-1.4347728630155419,8.216000991115312,3
0.5646672616048801,-7.541959459050891,0
0.28802057743963183,7.288381497541643,3
-1.1453459439863003,9.158902996950008,3
-1.8531927205026837,6.3974702458487265,3
0.05291280075805305,-9.026346561387754,0
8.67888925444061,-8.095812554774396,1
1.9932898298460149,-7.655488837005671,0
2.495234191524692,-6.998867211504432,0
-2.8574374354042966,8.253862916067561,3
9.231786120787405,5.859623740697648,2
9.16161065788843,-6.530066382625404,1
9.33848523912566,-6.059341298386629,1
10.656830273538228,3.187167341204461,2
10.914631654842106,4.3722027741561345,2
0.14429433857706453,7.997046210191755,3
-0.045245839894482276,11.476852657090488,3
10.083624721396621,5.098193662278269,2
-1.1000408709193703,-8.387506245402284,0
9.07552832853645,4.244375026270849,2
10.148033463012771,5.655507150189909,2
6.736838483365859,-7.580230601333085,1
11.030710317635815,-7.216721366918601,1
8.033577409799637,6.392097937631209,2
7.266152288070167,-6.561904418910342,1
-1.1535822003850662,8.944483989167392,3
8.922166795484102,-7.882127279729844,1
9.001077405823974,-8.123791489531738,1
8.192259591682632,-8.364029048695707,1
0.6452392753330385,-9.723233106390026,0
9.752984124933056,-7.023995234570384,1
7.155987303410928,-8.122886113475552,1
-2.4476091942635194,10.108183993274555,3
8.893213617466737,-7.575780086240418,1
8.53056237372071,-8.284072787050098,1
9.802578923160965,-7.984928644044174,1
3.1970307408251966,-7.267638299740904,0
10.078061068787747,-7.700147622050765,1
-0.42187664313683165,9.371610730446811,3
3.3358023929242213,-7.05397741244307,0
-0.35987406522698573,8.73419095043201,3
11.348718643777865,3.531433535673796,2
11.34192247854297,5.6163251344261145,2
9.254882558181146,-6.696276967066244,1
10.171832366946976,3.494166057181678,2
9.251562948620352,-7.529402988233863,1
10.013861241124893,5.275311304365633,2
-0.27065707451478016,8.14052463533984,3
-0.5074606753758115,10.079376770877511,3
-2.0743546659812595,9.092387420959582,3
9.248762656661526,4.177469135354455,2
8.718067975919546,-9.033417733276227,1
11.266194667249144,4.610339137264915,2
10.516338754020794,-8.474116756171794,1
8.370652932002086,-7.716188292876177,1
0.4420741980326066,8.843793755337737,3
8.68716463249415,-7.143983927224347,1
-0.2984561000625511,9.237810391801926,3
9.550911855475213,3.7740248609221956,2
7.374255653529444,-9.023502542497587,1
-0.6543310106349909,9.273665884807636,3
-2.206515389768121,8.023308562780716,3
8.850843500855655,-7.995608004813376,1
0.4424485373145379,-8.947535429642498,0
2.0929485774874053,-7.737660002687919,0
2.6681026068150606,-8.417619865892132,0
0.9626560546597218,-6.888817474774141,0
7.923019793593876,-8.142413080004642,1
10.143053191559888,5.464144066360052,2
7.995218286872323,-6.051670920786819,1
10.20041019820854,4.722169684235341,2
8.795706639148797,-7.569530482940048,1
-1.095538840377534,8.760931327128452,3
9.51760068374978,5.791689147789489,2
8.425097481968264,-7.675410378763948,1
0.6318962568623298,-9.356268192338973,0
9.294554180389122,5.623621634502645,2
0.967900950995493,-9.633616258053017,0
3.2565461890278504,-8.255070616900714,0
-0.271532758727141,10.189367238558441,3
9.527040898737553,-6.374709548154498,1
0.35007423734127263,7.9463100344689845,3
-2.1056325640542375,7.343698519430189,3
2.7239336630961732,-8.159167666823025,0
-1.9631758257760072,6.733736370765982,3
0.24123316320086152,-9.571948186182892,0
-0.43800125998305495,-7.917248028897138,0
-1.5110701558294184,8.236210255878255,3
10.127462727813763,5.705828728475867,2
-0.5183430991406315,8.897069113183578,3
1.3087609723077702,7.069550492330528,3
0.0612850859963201,10.740685722262615,3
-1.5427416020759797,9.382624625093833,3
-0.2890101092488291,8.257025834265296,3
2.9852605873661306,-7.722335524972425,0
8.546925028842214,-7.0944200725328805,1
8.844372944414713,-7.3985741937369385,1
0.5257629485522248,10.184780911014613,3
-0.6285113455933624,6.679987886833162,3
2.020065863278629,-8.84726089682357,0
-1.4637581960931416,9.86500460334927,3
-0.9041658579318619,7.9664565840107535,3
9.193041676555882,5.113629704780347,2
-2.544257506073235,7.837888249105671,3
-0.5080813823662946,8.308965113821646,3
9.99645788705574,5.534911861535102,2
-0.5775926025558775,8.61376175969015,3
9.225393396574063,-7.726704284423828,1
-1.2479654263045803,7.917948452993759,3
2.072781121651871,-9.283671206283678,0
0.6917855067196632,7.442126613253479,3
6.462318414783954,-8.496209966040162,1
-1.0965946833854359,7.507537287748246,3
10.564913485565585,4.32943831816281,2
10.86929621337259,4.989825271137156,2
7.830661570611717,3.754604884616887,2
0.8573758996677558,8.505799629872064,3
8.641225683702746,-6.220956043242044,1
9.906573842707687,2.425250586465018,2
-1.3455809783404233,8.885442177231214,3
2.5280640718442124,-8.65069226356171,0
-0.6513501482277384,-9.241323841854728,0
8.620331016940838,-7.996214949522245,1
3.3891263725313614,-9.162042041977884,0
-0.7389041947981723,8.277350321191141,3
9.542223311971043,-7.41352969165409,1
9.37663294856401,-7.929903153324298,1
8.38955416658971,-7.674392274066433,1
-0.19504347633398578,9.824341465976746,3
2.0107937764553507,-7.947253504100786,0
0.7333114998248522,-8.948849017812472,0
9.011928546039295,-6.865970262541312,1
1.791393354607527,-8.23557398170768,0
10.543281235282324,6.6547355338243745,2
2.4078164757740628,-9.36003474818524,0
-0.9512594858506782,-8.10589435005999,0
1.5943343113343666,-8.839155793910713,0
7.754778738245955,-8.26750669277897,1
9.608714826229834,-6.356405814073791,1
-2.2480821865010423,8.40406300603832,3
8.448734046513854,-8.416523001791715,1
9.197401543906887,5.037285831834301,2
0.9595216716746835,-7.735126990578223,0
10.181616702373892,4.450806806311714,2
10.79093472601865,5.388169075363589,2
10.455016625112291,5.399109080820855,2
7.81796950778732,-7.000612515495371,1
-0.4876882252933861,9.163940655139395,3
8.99407390151749,-6.751908101436,1
-0.8216381673037076,6.718242336901044,3
2.064972484126055,-7.1906040867641945,0
7.496978708525834,-8.495851941150473,1
0.12803532803245954,-10.308565078703452,0
-0.3887967668054656,7.973123789195052,3
8.352719174616265,4.507329132568358,2
-1.3384151446563441,9.591418390045817,3
0.44002902015996326,10.08736872089339,3
-0.2381493375660606,7.270701437557923,3
9.069531602187615,3.462249542450475,2
-1.0459409627538925,-7.12996288722753,0
9.841250841947256,7.252102551615498,2
-0.40963527604350264,9.513050058865838,3
0.6855945510556637,-9.92208124630725,0
7.409230065544095,-8.067380490711606,1
10.151890962224158,4.903968774616825,2
8.640863599380582,5.188590754480841,2
0.0027569387107782006,-8.113659748412589,0
10.634753773750969,5.198730046548908,2
8.422533220194403,-7.632339818417867,1
1.6901644447350264,-6.075273964959743,0
8.139203379477333,-9.065300200306037,1
8.011861236180177,-6.406815311529144,1
11.09218251365465,6.344272938253891,2
9.957556087150042,4.1855878312382595,2
-2.8504158748968784,9.620736894601418,3
8.552205568601797,-7.581324306285334,1
0.087767326806514,-7.842351483909792,0
11.415883554354158,4.6777122136179905,2
9.083986422564061,-5.597445967092964,1
-0.2745588914846637,8.61660000300717,3
8.731726346595941,-8.164623446846607,1
2.4468337387108954,-7.354872687866955,0
2.500936486899609,-9.254389810142646,0
1.715113796578734,-6.6692521446147195,0
8.532010811285295,-6.10006186469194,1
10.21836186847971,4.261768224844781,2
8.722264224420467,-6.978316614318627,1
1.235547602604954,-11.125566327455257,0
0.22633077368050647,-9.45569308624669,0
10.755317707469507,6.022595387330907,2
0.7644068830024133,-9.429121400310382,0
-0.5032853774907525,8.449440372250995,3
3.366048846511581,-9.054053398956686,0
2.043870232805463,-10.193913716732547,0
-1.7925717178762388,9.434538718097635,3
3.3290729782074635,-7.523548740829053,0
2.036803120696747,-7.640506293867835,0
8.911107923648444,6.34361711185592,2
8.332924767977715,3.587371074334568,2
-0.841839188484799,8.420984164885684,3
10.171970246149977,-8.355886403184288,1
10.90017010609533,5.04312289956765,2
2.4061142609408193,-6.828242843531227,0
7.6527200672211775,-8.7222508002524,1
0.6248953300535922,-8.502835737117755,0
2.100632987047775,-8.768213447539821,0
8.325645088733161,5.471494074359576,2
1.6355730166385558,-10.100413867751,0
-0.3579361746134016,8.112387244815515,3
9.206885184144415,6.372065559341196,2
9.282639760851074,5.815367747159005,2
8.73495370567923,-7.365646123799034,1
10.42362236305694,3.604994424926609,2
9.746917860077476,5.687104589996624,2
11.707036409957627,-7.345855743777252,1
-2.9848194098189724,8.51938992878203,3
0.6852842317296444,9.006658767647174,3
7.747056053152767,-9.102470156390579,1
-0.4805303081903445,9.1990722604064,3
-0.03138354097268514,10.400002746218199,3
0.3686355485755408,10.175175315200224,3
7.314390294227385,-8.165760232844583,1
-0.21668940527611447,9.010987468668882,3
11.313863282006885,4.8036797814276415,2
-0.6395600180602736,7.670829713012828,3
2.0146065886573457,-8.324111460301207,0
9.58339580367475,-7.690156641267345,1
7.796816429255028,5.755474257348128,2
-0.7189004081561722,9.674571302777856,3
1.0879398646417524,-8.398503223877785,0
8.865558707281677,-6.607893528136673,1
5.212051306091244,-8.51999053461146,0
0.6546135178883125,-7.440926413017319,0
8.91508890433169,-7.875440483615623,1
7.782861131130164,-7.965055626265938,1
1.1800684136376423,-8.271517836608263,0
8.630602972854664,3.330052581010892,2
10.394560389213323,6.069909763113325,2
8.649583329865102,-9.195791874981401,1
7.355685435609281,-7.303008577069202,1
1.227234556226086,-6.71364139320753,0
6.616074242958065,-6.894409366767905,1
9.686975549366066,4.802425946191868,2
3.004518658796573,-9.546067744188235,0
8.525531830384262,-7.507281888857584,1
9.354832765656695,-7.994042195310947,1
-0.5634151804500398,9.411343725494575,3
-1.9673749413898078,8.717158864461803,3
-1.9758472369197833,8.231938462323532,3
1.5749225348924434,-9.698516891994949,0
2.5817051620886646,-7.0614745150746785,0
9.528188403333624,4.604299050814666,2
0.024457385548815713,-7.953628654385593,0
9.668462924877879,4.721115109050021,2
2.453198870431228,-7.883781849565783,0
7.122845701164978,-6.415146980220342,1
8.022225646110089,-6.593544457058508,1
7.195229333493062,-7.8105181233924545,1
9.353957374546505,5.2291888603623695,2
-0.33130920774142325,8.414273836089286,3
9.461531118724514,4.65360424405168,2
9.933014405854713,-5.756260564054955,1
10.789981886706652,5.822404402057795,2
11.073526487849552,7.3393333330170165,2
10.504905886435525,5.087412064137756,2
1.748295870472262,-8.978692870810674,0
9.654443549872177,-8.1890967300181,1
9.751222183995328,-6.214354961385056,1
-0.1051575389824827,9.358342770211138,3
0.08941530343336868,-9.673492814213724,0
8.77675915821074,4.591348139069583,2
0.9645188250179981,9.803229751106388,3
7.9129196879622,-6.834504158492288,1
10.240323541318027,4.090788023636296,2
0.5701269643305029,-9.482076702511453,0
8.687497242417114,-9.619302834474244,1
7.8377355413297165,-6.7038105645309125,1
1.279486750312036,-8.099000494019725,0
0.5699395024049771,-9.49144148758503,0
-1.7030063738754855,10.120156474228645,3
9.550709386774477,-8.410235383403004,1
0.4687285559070493,-6.932315709903979,0
2.833921690549608,-8.07073853146157,0
9.721828203624703,-8.9505597050102,1
10.886856191989214,-5.99264676759533,1
10.042509267229393,-9.097185809078507,1
2.614665444247322,-8.078902599944426,0
-0.5780247161768439,7.286699465053658,3
0.27932402637522413,9.81073166030596,3
2.1046877957416905,-8.418299950120144,0
1.6550334275369547,-7.945252508768746,0
9.186579654508245,-7.6139724439331085,1
9.074541978741186,4.235623630463748,2
-1.3303970585232572,8.764649287999461,3
8.884630055833474,6.797246525122146,2
1.457225551380276,-7.895908320799925,0
8.354006191677462,5.314207289650417,2
0.5694092845979162,8.477079227223538,3
0.11010986553906754,9.970442967550696,3
9.072998562634877,4.4060087365565925,2
9.371768333144642,3.9690622487317038,2
-1.00619380681012,8.480437054097578,3
10.992525775545177,7.064038904983615,2
10.109370004589339,5.434577976713319,2
8.756614926975532,7.282981599643689,2
3.330301356486685,-8.624628375545438,0
0.2739192578257814,-8.496631407891304,0
8.574510861153872,-8.443012787806225,1
-1.041497444563932,8.744773223510713,3
9.958459435618915,4.689191073848,2
2.8506365869375356,-7.8987061379484365,0
-1.0825417554773544,9.983737057867037,3
9.242240655044993,5.338801440014528,2
10.508863396289433,5.676385600683175,2
-0.02503858217688082,9.336268237342056,3
10.557807557314293,4.834692390906489,2
-2.696099554945483,8.08263426779863,3
-0.05304107131048941,-10.009497283740748,0
-1.1311364657024274,11.131742650706194,3
-0.9182898773048424,8.986863129006524,3
8.486466356949641,5.410590613181558,2
0.7188319558940344,-8.77805266867003,0
10.655225638020045,-7.348837257272828,1
9.401171242567342,5.996843221960682,2
1.808707089344277,-7.644145510223819,0
10.429185754923722,-8.293058348894132,1
10.995260281524306,-6.291198904998647,1
2.2198393874879634,-8.129083294599974,0
10.028089731742769,4.312140255131172,2
-2.0238885331322374,8.426083808123721,3
-0.11919327310862715,-7.080142383348618,0
9.984614552257785,-7.476926712631006,1
-0.31578092130535407,7.941155349562842,3
9.896918706369805,4.983029993963632,2
0.6671966248886168,-8.798450001761978,0
9.85919655236163,-8.752861195735882,1
-0.18909367892007056,7.3026280905960075,3
-1.7536139945981977,8.263784019011082,3
-1.1817755576671252,8.89488642550131,3
1.3314232039950369,-7.021878037939077,0
10.675328040501253,5.900101645495663,2
-0.6434576360466503,10.123833693152323,3
8.050874198632599,-7.624643452307498,1
7.852248968954838,-8.993067003911673,1
-0.8141149816538362,8.011757330673406,3
11.110758472403251,6.941885452258907,2
-1.4288743211445039,7.488469400473656,3
9.788735248862292,-6.5878815658481455,1
-0.15328695738707565,10.517974020814195,3
2.5555622235576756,-9.793254735719522,0
10.531335458051203,5.286083742420578,2
10.321930326649731,4.409216591940899,2
1.8960377232750096,-8.405045315104848,0
9.329297780641522,-7.7308586082126025,1
-1.3603105076795976,8.590152421648058,3
2.8799865037376406,-8.771795627381428,0
1.4647700356691233,-9.673738365222817,0
2.822583782936505,-7.774909133299319,0
8.495862691514443,-8.825112343525998,1
-0.6274227059896056,9.844989678490798,3
10.085125546885012,4.015611929051034,2
8.547229487514482,5.104945523551789,2
-1.4104780268308421,6.365007767919343,3
0.7501282323682896,-8.111959638582817,0
10.251099577318154,4.767917183542385,2
0.045291078722798694,8.0227531127674,3
-2.719132582242855,7.663096415737116,3
9.70347405605843,6.288119547169061,2
10.010535535180951,5.531748458471188,2
0.7455860228065153,-6.797082695362104,0
9.051620579921774,-6.290485667006886,1
8.863713024189003,4.890492730373387,2
-0.728989132009179,9.746668360772487,3
0.38552652321908876,8.802123081744789,3
1.6349340661636609,-10.05349185473948,0
0.8479425740772215,7.879748049688795,3
2.523609843304232,-8.370288643989145,0
2.8088676475266534,-10.24287310139289,0
9.893704814956122,4.180734605482837,2
8.435684909033585,5.017482746022452,2
-1.3873314862946222,8.597577567743052,3
10.271434326514113,6.684826333184343,2
1.3981193207875025,-7.913282844112762,0
2.97374383701861,-7.989902099401842,0
-0.21131082011373747,7.582442255680981,3
10.929801143415867,3.0637457226570923,2
-0.9995241968073911,9.122978120423298,3
7.697001504466432,-8.725760595479008,1
8.762748578763194,4.329915998329796,2
-2.446060154386389,9.664191561491121,3
3.018732750458933,-7.821769809100236,0
9.238651243210276,-8.062467662969178,1
8.442720496736865,-8.344601001966469,1
10.085970354824344,-8.892898354742265,1
2.4259496789309334,-8.955291472507954,0
0.7967537436558652,9.552509997849699,3
7.440498598724563,4.1677290907274855,2
2.7409363091052867,-8.307975917544699,0
-2.5330025077735274,7.842708002625829,3
9.369789111172274,-5.892851352825189,1
8.619649290578916,-7.952557333000473,1
3.4762909088216674,-7.142059154879031,0
1.4871634801111977,-6.888917126511667,0
0.6842361190190022,-8.30336185596216,0
1.0550967542113852,-8.261989803529127,0
10.73210504697299,4.690049841765998,2
10.911245993997737,4.140135121723142,2
2.105569528335905,-9.490218339053968,0
9.165587461725561,-8.88840528216916,1
2.948677401345605,-9.616534064737605,0
9.948983649472948,-7.270965277867193,1
0.16706373309590905,8.512002087219058,3
8.527682651570919,5.874478346602708,2
9.05387898956685,-8.075247397112513,1
-1.7126320147609888,7.603194335588672,3
8.50883127416821,-9.046170636797584,1
9.822670075676621,-6.730748193959459,1
4.392537937336709,-8.17823811554226,0
1.0226858458531995,-10.171197988377767,0
9.58945619160122,-9.30808615434561,1
8.617602751011958,4.479279008711116,2
8.061582326946898,-7.61665801054843,1
8.329798339276614,-9.819354271845905,1
10.081796165626628,4.559884343878155,2
5.957614310272438,-7.9918456842941605,1
8.949224434198126,6.602690377274778,2
7.775533485010472,5.8238245118165946,2
1.815340681107095,-8.966760716184732,0
2.203073358350786,-9.285774738090302,0
0.2559833866143342,-7.872614845677692,0
8.146582892695927,-6.705942493029413,1
10.022315511385493,4.7311179181154595,2
8.667936041237823,-6.648598685299966,1
1.8938823697883918,-7.485549581524159,0
0.5861200707426892,8.22102904616361,3
11.689362116860185,5.490316827384675,2
10.142086996877097,5.650297043702946,2
9.625422803023344,3.099674114565734,2
1.9151467633303008,7.85967242950222,3
7.69661509005615,-8.414784089344012,1
3.6323317697230633,-8.18610024099301,0
10.915036314023794,4.826285234735627,2
0.5721560315802574,10.112135887730798,3
0.877957206198517,8.375725514972604,3
8.032180941623151,-6.265333508019019,1
-0.26762969754798205,10.34559672668226,3
0.9561293623581122,-9.246764677913504,0
10.463894217854152,5.837501778257026,2
1.5282873384973885,-9.213396113461854,0
1.3575134568185168,-9.93136615039036,0
2.920341560220028,-7.508430174882632,0
10.548594427931532,4.262428151540381,2
-0.5206896925235267,10.198221837315488,3
7.852522790612189,-7.007805485957878,1
-1.7864056668336417,7.987437831856358,3
9.300610960766582,4.191194680062239,2
8.981791746823642,-7.405680948225638,1
-0.17118551323066677,-8.300444841071808,0
9.124413066111877,-8.839970190436823,1
10.108860922006457,5.21723351434727,2
0.3590870534145081,-10.062208234407038,0
12.599307059942452,5.580204089809274,2
-0.44197198768374707,8.547297850599872,3
7.875935601945812,6.057015957167226,2
-1.9710788762642213,9.884502807470296,3
8.19101152926543,-9.12617871217899,1
-1.3658600676593893,8.551570653251792,3
8.491322636086618,5.742190211993313,2
9.687157910568153,4.974907594293633,2
10.662766765005975,-8.896601170784374,1
0.6958188042004431,-7.7037422222005025,0
-0.7694903359433615,9.192659245446949,3
2.913007097231182,-7.096742677364023,0
3.4348396803617516,-9.632755526675394,0
-2.113343145652267,10.071646723735938,3
10.505909529752119,-6.46531557933246,1
7.943895512462983,-7.835420406463125,1
-0.5162696153500322,9.016997045461135,3
8.31772210331858,3.7538186372571984,2
7.882680151109679,-8.16097035292219,1
8.923641796265793,-8.29745009054263,1
11.488602659683393,4.2028166950279,2
8.371214526671546,-6.762500361137721,1
9.957461822332624,-6.526746543084043,1
-3.329747907332399,9.393678188273842,3
1.4600018731017943,-8.945795781420706,0
8.524570117414523,-8.787430690409193,1
-0.6562686375160477,7.189548100678943,3
4.6020878204499205,-8.03158523679736,0
11.007444325752962,5.571639314069189,2
-0.7671501151180367,10.132865700308258,3
-1.5017784096174427,8.067533155851157,3
-0.22894449870541,8.503572371991188,3
10.007174182640693,5.7318474360233465,2
7.026776645574622,-9.47132633410342,1
9.139035378910162,-7.615740726218523,1
7.646192693899959,-8.087567653595139,1
9.920401694072574,-8.020823078809666,1
-0.16319867577960323,9.99116378173218,3
-1.8129247090513492,9.506828392480132,3
10.85718462769576,5.84707778193918,2
9.763834581879102,-8.305916977981243,1
10.729748404869873,5.569467321369134,2
-1.060854894872562,9.226039359135507,3
10.013982142425185,5.859621766164102,2
8.978196919481523,-7.762661431958128,1
8.398764554075102,6.838417468078251,2
10.841572838039237,4.9673353240968225,2
8.830948728812364,-6.261004762666659,1
0.6747342264380258,-8.615876995553208,0
1.5640381139685195,-8.531812853385995,0
-0.7162849706105494,6.124899558565164,3
1.9824848636658052,-10.048717272359228,0
10.604329458368806,3.2194805677136937,2
9.195436265221087,6.405793677968314,2
0.35558341154384343,9.919379886913715,3
-1.6008342661653239,6.972487599054464,3
1.401595383229545,-8.745572800350642,0
0.4561376016302454,-7.458892318921469,0
-0.25379611396930213,7.96736846128772,3
10.171162221030222,3.3552297184508055,2
8.90700495375563,-8.097141771109452,1
8.190888339817754,-8.49897971238933,1
7.639047851545502,-8.372151859354691,1
0.28655307904658534,9.403009438750061,3
1.0714689877674528,-8.337502256500654,0
2.4946088291273383,-9.676355108109963,0
10.338291468472494,5.4581949596965575,2
-0.3496560838430761,9.55639434630665,3
8.405301369457126,-7.9840830922469275,1
0.87852166698364,-10.505279586213376,0
10.739477410520736,-7.685750996447888,1
1.5298741795593451,-8.210659643948862,0
1.284835723836642,-8.717467032125283,0
2.3038233477418912,-8.52229939035771,0
2.0226571992391658,-7.822660453435467,0
1.348084223440403,-8.4360115539442,0
1.1064745112942067,8.90082827097929,3
9.170452391622081,5.132152856365316,2
9.628244638219678,-9.7209024156049,1
10.140937198756623,5.643240068655195,2
7.6767985850182,-8.228645725789935,1
10.697880492625622,7.348361643892784,2
7.874625225132887,-7.776630290092509,1
7.225483807004974,-6.859541588686085,1
11.405256336355386,6.034494479285369,2
9.940574665284492,5.941116121119144,2
9.67083107713773,4.362448298905012,2
1.5717053739499862,6.857298645856482,3
8.810289680382313,-8.355966152754812,1
1.3793455141876376,-8.013344608886392,0
8.42358361720826,6.45706627343704,2
8.299358850264746,-8.819854255681683,1
8.259019712651218,-7.761915546484447,1
8.906493181491612,4.994940973654411,2
-0.8488434830520295,6.661867068037298,3
10.267838129713931,6.640878054940221,2
9.634433725329645,-8.880005480503259,1
1.1590344066921678,-9.046308773718913,0
-0.4313368592699156,9.142503084152462,3
11.22187521692231,3.6999204264185135,2
10.904092565351823,5.121635090917895,2
-0.4670382624548162,10.013166000901972,3
11.377606332682518,7.10719614187996,2
0.9322923859018012,-9.308016367155913,0
-1.1397307790877158,9.854893174188373,3
1.8720136372132972,-6.939562996455138,0
0.290358035461171,10.418810476610059,3
0.9410665275600038,-7.003218248033372,0
2.2357840444472177,-7.436245341580859,0
8.428504023562851,3.4908305694734465,2
-0.05404565543596207,-9.590648192312232,0
0.909560826184885,-10.390419561896742,0
2.804337889817889,-10.114188436453855,0
-2.404070405454788,9.204186112572312,3
10.971927603526316,-6.51031537739141,1
9.300960640006533,5.973899224392173,2
9.661562449287894,4.218676761920458,2
1.408860678330048,-9.411533619680466,0
-1.3181646849115132,8.659804449707295,3
9.919787322045847,3.3259678190242647,2
-1.0483413121051004,10.10974949056811,3
2.1013690799538836,-8.670564376921737,0
1.1414108097969262,-9.084268010448408,0
1.6769146920932883,-8.256949775271865,0
0.009838742195554695,8.512273317404276,3
-0.147951521966329,7.939329758479352,3
10.433395086691444,-7.1204574496437925,1
2.167165709707742,-9.77248856073579,0
2.11904319949513,-10.643321337527192,0
9.489046877562378,4.937764314623188,2
-0.27535039374825443,-8.166440144199587,0
9.52338061533427,5.5439854989425,2
2.828946024284083,-7.775101420628384,0
9.141407351669157,-8.290820127149406,1
9.048863512650147,-6.642423428800624,1
-1.623201993438449,9.37656687789874,3
0.8049347930941082,-8.813018069129287,0
8.717278393455114,-7.193147851218346,1
1.276548059878666,10.564554465406825,3
-0.19554881665233315,10.83661876419323,3
-0.9064084352410225,8.078483698837456,3
-1.4583046664750379,7.567792064681935,3
2.2663996526039725,-8.33376460000123,0
9.479281208310363,3.3709860020554707,2
1.2949802627309681,-7.883308501896627,0
10.904578718448631,4.35394299254754,2
8.27722235498835,-6.3982842069872525,1
-0.635464570309306,11.406370465819343,3
10.082320941394656,3.63483278271881,2
-1.4813345570004617,10.451762977841991,3
1.6309402503296093,8.805713034880675,3
7.378698499196056,-7.3805244719841285,1
-1.5357904826207642,8.92371540599244,3
-0.23029008789896,9.853574526978909,3
3.4055837300815863,-9.573442946675335,0
10.565904763847561,6.356754462512905,2
7.642369714264593,-9.64731438241889,1
9.435483266878215,-7.296950998415579,1
2.258807667456765,-9.958534671044424,0
8.29670557782959,-8.871896671440473,1
1.735467938908188,-7.215438134605197,0
-0.3337329499016254,7.557958806418024,3
-0.18678339279034284,-9.29989471548894,0
9.444148451583157,5.332570915133187,2
0.08958930753619132,9.613459444568827,3
10.236292441808352,5.8937901155203205,2
10.556589850972815,6.44567063366185,2
-1.296716409402466,8.408862001352558,3
9.308644922105211,4.7567389528591315,2
0.4444241035989782,-10.152677422781895,0
1.108657606565843,-9.838846173313307,0
8.654173119473464,-8.868098089350525,1
-1.7868775190108042,10.197237708613967,3
10.595656377839395,3.690403841263562,2
-1.911427182172978,8.9618277897442,3
-0.9623298679697189,8.540996340249892,3
-2.1249394124732706,7.829915148412031,3
9.138193459727468,-6.628702418236737,1
-0.3897935238700486,9.057939744457194,3
-1.4638693873877182,7.414488018980478,3
10.222576126859684,3.980575121744393,2
